policy_number;start_date;end_date;cancellation_date;premium;discount;year
8796;26.02.2019;26.02.2020;;379,4563176;20,51244642;2019
8797;15.02.2019;29.06.2019;;482,579785;5,629326964;2019
8798;23.07.2017;23.07.2018;10.06.2018;457,5750469;5,033514906;2017
8799;08.04.2019;08.04.2020;;1272,04342;0,319219091;2019
8800;08.02.2019;08.02.2020;;278,1403842;0,898788942;2019
8801;12.05.2019;12.05.2020;12.10.2019;756,3777722;7,081006832;2019
8802;18.07.2017;18.07.2018;18.07.2018;252,776312;21,0348613;2017
8803;22.06.2018;22.06.2019;;587,0909486;0,55031502;2018
8804;26.06.2019;26.06.2020;;365,0906833;0,402240122;2019
8805;17.06.2018;17.06.2019;17.06.2019;216,5961188;5,707493394;2018
8806;14.09.2016;14.09.2017;14.09.2017;510,8304838;0,370265319;2016
8807;12.05.2019;12.05.2020;;231,5741707;16,76706367;2019
8808;15.06.2016;15.06.2017;;487,9162282;0,502694584;2016
8809;02.07.2017;02.07.2018;02.07.2018;641,0009565;0,39362017;2017
8810;28.03.2018;28.03.2019;28.03.2019;323,7472643;0,33909038;2018
8811;07.03.2019;07.03.2020;;237,5996311;9,500607309;2019
8812;14.02.2017;14.02.2018;14.02.2018;330,1896348;2,189706812;2017
8813;27.07.2017;27.07.2018;;583,828732;5,857367591;2017
8814;16.06.2019;16.06.2020;;319,0603848;10,09262574;2019
8815;17.04.2019;17.04.2020;;651,3446782;0,6429267;2019
8817;03.05.2018;03.05.2019;17.02.2019;375,8918839;0,054851737;2018
8818;02.10.2019;02.10.2020;;531,4693826;15,57200115;2019
8819;25.01.2019;25.01.2020;;312,5296499;0,201354155;2019
8820;09.10.2016;09.10.2017;;170,8387409;9,139922973;2016
8821;01.07.2018;01.07.2019;;324,771099;0,694736508;2018
8825;01.03.2019;01.03.2020;;225,6472698;0,229233373;2019
8828;20.08.2018;20.08.2019;20.08.2019;316,2844606;0,937641644;2018
8829;09.08.2019;09.08.2020;;726,7709328;0,130284542;2019
8830;10.05.2016;10.05.2017;10.05.2017;309,1012741;12,47469131;2016
8831;12.01.2017;12.01.2018;12.01.2018;343,9507827;17,59790604;2017
8832;21.10.2018;21.10.2019;21.06.2019;301,6584315;15,35837197;2018
8833;02.03.2019;08.08.2019;;377,2545301;20,75519503;2019
8834;14.09.2019;07.11.2019;;356,0283823;0,12034988;2019
8835;13.09.2018;13.09.2019;26.10.2018;443,3281169;5,856369623;2018
8836;22.02.2016;22.02.2017;22.02.2017;386,3610602;0,03327252;2016
8837;30.12.2019;30.12.2020;;347,0310179;7,566441009;2019
8838;14.07.2019;14.07.2020;;227,3313817;0,557455219;2019
8839;23.01.2019;23.01.2020;;350,3335212;0,904976477;2019
8840;19.01.2016;19.01.2017;19.01.2017;383,3179389;7,341392671;2016
8841;31.12.2016;31.12.2017;;303,1387498;18,31723235;2016
8842;15.10.2016;15.10.2017;15.10.2017;281,9355037;0,372983517;2016
8843;03.07.2018;03.07.2019;08.02.2019;210,5773647;0,67457199;2018
8844;01.04.2019;01.04.2020;;498,5908395;0,632248602;2019
8845;21.08.2016;21.08.2017;;372,2000725;0,852933838;2016
8846;27.06.2016;27.06.2017;27.06.2017;203,0932906;8,340054124;2016
8849;08.03.2017;08.03.2018;05.08.2017;315,6494027;6,331776973;2017
8852;26.06.2018;26.06.2019;;378,5119735;0,744952874;2018
8853;01.03.2018;25.07.2018;25.07.2018;306,0292593;0,347002267;2018
8854;20.12.2016;20.12.2017;18.12.2017;437,5530877;0,401378253;2016
8855;21.04.2018;21.04.2019;21.04.2019;508,0363224;0,102262937;2018
8856;03.03.2018;03.03.2019;03.03.2019;349,4794664;0,781358421;2018
8857;26.09.2019;26.09.2020;;439,747714;0,642812793;2019
8858;16.03.2019;16.03.2020;;257,2316627;9,481697259;2019
8859;02.12.2018;02.12.2019;;882,4160248;5,7181086;2018
8860;15.03.2019;15.03.2020;;504,9809155;0,997279141;2019
8861;03.03.2019;03.03.2020;;229,4185187;0,696675099;2019
8863;28.12.2017;28.12.2018;28.12.2018;296,7795741;0,68096712;2017
8864;30.11.2019;30.11.2020;;359,6135334;7,810579803;2019
8865;05.04.2019;05.04.2020;15.09.2019;503,1359723;10,69954521;2019
8866;15.02.2018;15.02.2019;;458,6964527;10,06414128;2018
8867;23.06.2019;23.06.2020;;483,3792602;0,443695209;2019
8868;30.06.2016;30.06.2017;;246,9046955;10,02246205;2016
8870;11.12.2016;11.12.2017;;;;2016
8871;19.09.2016;19.09.2017;19.09.2017;360,438212;0,35621405;2016
8872;05.05.2016;05.05.2017;05.05.2017;327,5374985;3,498535975;2016
8873;19.10.2018;19.10.2019;;425,8363912;0,456250999;2018
8874;08.04.2019;08.04.2020;;;;2019
8876;09.07.2017;09.07.2018;;182,1531211;0,902825182;2017
8877;15.05.2018;15.05.2019;15.05.2019;374,2102668;0,830634611;2018
8878;19.09.2018;19.09.2019;;212,5039909;0,938954642;2018
8881;14.12.2017;10.10.2018;10.10.2018;335,2457304;9,793617051;2017
8882;03.06.2018;27.02.2019;;276,7615152;5,377624128;2018
8883;18.12.2016;18.12.2017;16.12.2017;474,6392794;0,041434459;2016
8884;05.06.2017;21.03.2018;21.03.2018;450,296877;0,231577617;2017
8885;31.01.2018;31.01.2019;;210,2088921;3,22353521;2018
8886;18.09.2018;18.09.2019;18.09.2019;473,9974122;0,956198198;2018
8887;21.12.2018;21.12.2019;21.12.2019;288,5052263;5,479279807;2018
8888;25.09.2018;25.09.2019;25.09.2019;512,9762344;3,077364932;2018
8889;09.04.2017;07.04.2018;07.04.2018;540,2131736;2,191219889;2017
8891;28.07.2016;28.07.2017;28.01.2017;1014,926154;0,58949247;2016
8893;14.04.2018;31.12.2018;31.12.2018;337,1113713;0,019998278;2018
8894;21.07.2017;21.07.2018;;519,9061452;7,973504959;2017
8895;10.02.2017;10.02.2018;10.02.2018;237,1616436;4,503107009;2017
8896;09.03.2017;09.03.2018;09.03.2018;591,4708302;0,361012341;2017
8897;09.03.2018;09.03.2019;;673,3625941;0,684596211;2018
8898;28.12.2019;28.12.2020;;187,6863274;12,8584643;2019
8899;11.06.2019;11.06.2020;;411,9762557;9,419929861;2019
8900;25.11.2018;25.11.2019;25.11.2019;248,2802845;0,431933262;2018
8901;08.07.2016;08.07.2017;;323,3579057;0,209294458;2016
8902;31.07.2019;31.07.2020;29.09.2019;410,8511405;0,379487153;2019
8903;30.03.2019;30.03.2020;;651,7639026;0,30731829;2019
8904;30.04.2017;30.04.2018;30.04.2018;311,1733521;0,980324776;2017
8905;20.10.2019;20.10.2020;;356,9146482;4,387212531;2019
8906;04.09.2016;04.09.2017;;236,8165092;0,28058942;2016
8907;26.10.2019;26.10.2020;;326,5945403;0,33855259;2019
8909;29.12.2018;29.12.2019;;127,6619971;0,977067911;2018
8910;21.03.2017;21.03.2018;;168,7109143;15,13752233;2017
8911;28.01.2018;28.01.2019;28.01.2019;478,5802509;0,738021134;2018
8913;16.12.2017;16.12.2018;16.12.2018;410,1181574;0,11619909;2017
8914;07.08.2019;07.08.2020;;344,7864069;3,236855414;2019
8915;27.11.2019;27.11.2020;;358,7297706;0,517611088;2019
8916;19.09.2018;19.09.2019;19.09.2019;289,0988294;24,27938304;2018
8917;03.02.2018;23.11.2018;23.11.2018;530,7602796;0,661001688;2018
8918;16.12.2017;16.12.2018;16.12.2018;370,0176069;8,042436687;2017
8919;08.02.2016;08.02.2017;08.02.2017;472,7177405;0,288202976;2016
8920;13.12.2017;13.12.2018;13.12.2018;457,9659079;5,161693817;2017
8921;22.01.2018;25.01.2018;25.01.2018;476,6530347;13,68359432;2018
8922;09.03.2019;09.03.2020;;500,9723413;5,86929105;2019
8923;09.10.2018;09.10.2019;;235,1714095;20,84614985;2018
8925;06.09.2017;06.03.2018;06.03.2018;335,6869122;0,017771108;2017
8926;23.10.2017;23.10.2018;;260,4274416;10,86147289;2017
8927;29.09.2018;29.09.2019;;361,7895003;5,88633807;2018
8928;01.09.2017;01.09.2018;01.09.2018;265,6734529;0,534981314;2017
8929;18.09.2019;18.09.2020;;309,4282045;5,18263902;2019
8930;09.03.2017;09.03.2018;09.03.2018;244,9754322;15,36097196;2017
8931;30.05.2017;08.01.2018;;466,7134178;0,715284222;2017
8932;16.01.2019;16.01.2020;21.01.2019;328,8633201;0,409030999;2019
8935;20.11.2017;20.11.2018;20.11.2018;634,5853429;20,27186093;2017
8936;21.07.2016;21.07.2017;21.07.2017;562,8538912;0,737878912;2016
8937;06.06.2018;06.06.2019;;270,8985172;14,01951479;2018
8938;20.10.2018;27.12.2018;27.12.2018;412,8564564;10,02201266;2018
8939;23.10.2019;23.10.2020;;201,9681345;2,507545808;2019
8940;11.07.2017;11.07.2018;11.07.2018;440,3315546;0,255629407;2017
8941;01.06.2017;01.06.2018;01.06.2018;159,146736;0,979497114;2017
8942;16.11.2019;16.11.2020;;292,6033434;2,778267156;2019
8944;08.09.2017;08.09.2018;08.09.2018;289,3456185;9,256432537;2017
8945;21.06.2018;21.06.2019;21.06.2019;306,5142186;4,249355976;2018
8946;17.01.2018;17.01.2019;17.01.2019;258,8832129;2,68667529;2018
8947;22.11.2019;22.11.2020;;198,5052399;5,077648562;2019
8948;20.03.2018;24.03.2018;24.03.2018;346,8115029;0,429832573;2018
8949;11.02.2018;11.02.2019;11.02.2019;343,0517863;2,554582207;2018
8950;07.04.2017;17.07.2017;17.07.2017;197,7215873;0,80724739;2017
8951;01.10.2019;01.10.2020;;401,728017;0,096240609;2019
8952;08.11.2016;08.11.2017;08.11.2017;202,0965203;20,0059981;2016
8953;17.10.2016;17.10.2017;17.10.2017;220,3895382;5,550136254;2016
8954;21.06.2019;21.06.2020;;495,5439582;0,73268526;2019
8955;16.09.2018;18.12.2018;;385,5806088;0,950736876;2018
8956;31.01.2017;31.01.2018;31.01.2018;306,8317629;0,456539807;2017
8957;19.12.2017;19.12.2018;;255,0698498;0,880674199;2017
8958;23.06.2018;26.04.2019;;263,261314;26,94855822;2018
8959;03.06.2016;03.06.2017;03.06.2017;354,535947;0,203604844;2016
8962;23.05.2019;23.05.2020;;249,4481637;30,84350569;2019
8963;06.08.2017;06.08.2018;;305,7124142;0,153603575;2017
8964;25.10.2019;25.10.2020;20.12.2019;439,8818849;0,307076106;2019
8965;03.11.2019;03.11.2020;;336,9567029;0,38161159;2019
8966;20.01.2019;20.01.2020;;325,740897;0,373926427;2019
8967;28.12.2017;28.12.2018;28.12.2018;406,6506562;0,896206659;2017
8968;06.09.2016;06.09.2017;06.09.2017;432,372725;0,441914695;2016
8969;02.08.2018;02.08.2019;;316,515591;0,677100466;2018
8970;01.08.2016;01.08.2017;01.08.2017;734,8170864;1,98236859;2016
8971;15.03.2018;15.03.2019;;191,4243012;11,48062054;2018
8972;06.07.2017;06.07.2018;06.07.2018;336,1372833;5,756751579;2017
8973;31.08.2018;31.08.2019;;534,4894721;7,698005997;2018
8974;21.03.2019;21.03.2020;;518,4821438;0,07917667;2019
8976;26.09.2016;26.09.2017;26.09.2017;280,0106383;3,799513544;2016
8977;31.08.2016;31.08.2017;28.02.2017;390,8868733;0,527549197;2016
8978;02.05.2019;02.05.2020;;198,821314;32,75135535;2019
8979;28.07.2018;28.07.2019;;316,669077;0,483469218;2018
8980;03.12.2019;19.12.2019;19.12.2019;417,9751663;10,17017891;2019
8981;13.03.2017;13.03.2018;;489,4449804;0,478389153;2017
8982;08.09.2018;25.10.2018;25.10.2018;422,795291;10,93419379;2018
8983;01.07.2017;01.07.2018;;228,2558032;10,02503483;2017
8984;22.08.2018;22.08.2019;;199,9046063;0,988326862;2018
8985;21.12.2019;21.12.2020;;367,8451756;0,008346104;2019
8990;28.10.2017;28.10.2018;28.10.2018;574,8073452;15,78435395;2017
8991;30.10.2017;30.10.2018;30.10.2018;194,2294881;29,75369139;2017
8992;12.07.2018;12.07.2019;12.07.2019;337,9492773;8,038168507;2018
8993;31.08.2017;31.08.2018;31.08.2018;276,4276243;0,856894657;2017
8994;09.08.2017;09.08.2018;;417,0058277;4,561766955;2017
8995;12.12.2019;12.12.2020;;435,9652196;5,098500267;2019
8996;27.07.2018;27.07.2019;06.10.2018;448,2025524;9,288264516;2018
8997;06.07.2017;06.07.2018;;442,0882332;5,227182751;2017
8998;28.05.2019;28.05.2020;;511,4449629;10,53776576;2019
8999;18.05.2018;18.05.2019;;392,3102876;0,960276821;2018
9000;31.10.2016;31.10.2017;;227,0625288;0,573167886;2016
9001;24.01.2019;24.01.2020;;340,8333288;9,487426431;2019
9002;16.03.2018;16.03.2019;;309,1486743;0,814905829;2018
9003;09.07.2016;09.07.2017;;262,3894239;0,234687259;2016
9004;13.01.2016;13.01.2017;;277,9849146;5,496178245;2016
9005;25.01.2019;25.01.2020;;209,9162872;12,17361978;2019
9006;19.06.2016;19.06.2017;19.06.2017;201,6898585;7,280837133;2016
9008;31.12.2018;31.12.2019;;224,5148158;5,206392158;2018
9009;27.01.2017;27.01.2018;27.01.2018;490,0537144;5,140417203;2017
9011;31.01.2018;31.01.2019;;270,8121427;8,646000874;2018
9012;25.03.2019;25.03.2020;;361,2002987;0,209795106;2019
9013;22.02.2019;22.02.2020;;574,9674308;1,47130214;2019
9014;07.01.2017;21.12.2017;;329,9960879;0,315328963;2017
9015;29.10.2018;29.10.2019;;857,3077513;0,549317937;2018
9016;03.11.2018;03.11.2019;;383,4346604;9,686186861;2018
9017;17.01.2019;28.01.2019;;479,8908273;0,905423458;2019
9018;27.10.2018;27.10.2019;;328,9817644;0,23623845;2018
9019;01.02.2019;26.05.2019;;433,1029031;0,936404897;2019
9020;28.12.2017;28.12.2018;28.12.2018;268,5004036;0,400202629;2017
9021;30.06.2016;30.06.2017;;339,783528;0,837784769;2016
9022;06.07.2019;06.07.2020;;381,94451;3,214770346;2019
9023;03.08.2017;03.08.2018;23.03.2018;356,8387749;0,916771008;2017
9024;13.07.2016;13.07.2017;;230,7956539;0,030828725;2016
9025;24.07.2019;24.07.2020;;374,9199266;0,134501428;2019
9026;28.10.2018;28.10.2019;28.10.2019;331,3557691;10,96937683;2018
9028;12.05.2018;10.04.2019;;300,3760634;2,42223596;2018
9029;01.12.2016;01.12.2017;01.12.2017;436,0368262;0,148234762;2016
9030;09.04.2016;09.04.2017;09.04.2017;600,4955275;0,478373397;2016
9031;06.05.2019;06.05.2020;;475,2290188;0,189745964;2019
9032;29.08.2018;29.08.2019;;602,2223783;5,897980342;2018
9033;25.07.2019;12.06.2020;;636,8374038;0,072273273;2019
9034;29.08.2019;29.08.2020;;623,4939195;0,850634705;2019
9035;04.10.2018;21.04.2019;14.02.2019;475,3652785;0,65262008;2018
9036;23.06.2017;23.06.2018;;404,1960388;10,56715803;2017
9037;09.09.2017;09.09.2018;09.09.2018;308,10558;0,132011752;2017
9038;02.04.2019;02.04.2020;;398,8906222;10,1182655;2019
9039;19.06.2017;19.06.2018;;253,1323252;0,039810108;2017
9041;12.02.2019;12.02.2020;;388,6570591;9,008000981;2019
9043;27.07.2019;27.07.2020;;395,0269702;0,360629514;2019
9045;12.03.2017;12.03.2018;12.03.2018;659,3373503;3,408691038;2017
9046;26.10.2017;26.10.2018;26.10.2018;306,4913036;7,603837035;2017
9047;06.12.2018;06.12.2019;;469,9978124;0,224204743;2018
9048;26.07.2017;26.07.2018;;607,5928256;0,789612259;2017
9049;01.08.2017;01.08.2018;01.08.2018;485,9924091;1,208028315;2017
9050;15.01.2016;15.01.2017;15.01.2017;731,8617018;0,936755642;2016
9051;23.11.2019;23.11.2020;;397,1459862;52,57969612;2019
9052;03.05.2016;03.05.2017;03.05.2017;266,2689786;8,125624704;2016
9053;04.02.2018;04.02.2019;04.02.2019;526,2692253;0,815430943;2018
9054;07.06.2019;22.06.2019;;379,0693669;12,61734192;2019
9055;27.06.2019;27.06.2020;;133,1982609;26,62546955;2019
9056;20.04.2017;20.04.2018;20.04.2018;700,2214837;5,940576625;2017
9057;22.02.2019;22.02.2020;;196,0925365;13,52863327;2019
9058;21.09.2017;21.09.2018;;236,197805;11,90924684;2017
9059;03.11.2019;03.11.2020;;339,2106279;0,361278163;2019
9060;30.07.2019;30.07.2020;;158,2666824;9,82658235;2019
9061;22.09.2017;22.09.2018;;237,948029;0,931546673;2017
9062;20.10.2017;20.10.2018;20.10.2018;283,6238711;30,69589947;2017
9063;28.09.2017;22.10.2017;22.10.2017;461,3935032;30,98941614;2017
9064;25.09.2017;25.09.2018;;307,010126;0,622381328;2017
9065;13.08.2016;13.08.2017;13.08.2017;204,1007115;20,48245194;2016
9067;30.06.2019;30.06.2020;;323,2130294;0,170291436;2019
9068;15.03.2017;15.03.2018;15.03.2018;423,3107975;0,697286162;2017
9069;18.12.2019;31.10.2020;;557,1240822;0,227866599;2019
9070;29.05.2016;29.05.2017;27.03.2017;610,3359444;0,893535777;2016
9071;27.05.2017;27.05.2018;01.09.2017;456,725819;15,73360436;2017
9072;20.08.2018;20.08.2019;;292,837078;5,230121363;2018
9073;21.11.2019;21.11.2020;;386,9263887;9,568834161;2019
9075;12.01.2017;16.01.2017;;279,1838635;13,73392475;2017
9076;30.07.2018;30.07.2019;;290,1703385;0,983923594;2018
9077;23.03.2018;23.03.2019;23.03.2019;384,2344296;4,357605098;2018
9078;17.06.2018;17.06.2019;;236,0748328;0,569238709;2018
9079;29.04.2019;29.04.2020;;417,5380347;0,80704782;2019
9080;28.10.2016;28.10.2017;28.10.2017;455,0771371;2,884467516;2016
9081;09.02.2016;09.02.2017;09.02.2017;230,9286872;0,500749135;2016
9082;29.03.2019;29.03.2020;;321,2772561;0,520244304;2019
9083;16.12.2018;16.12.2019;16.12.2019;499,2566716;20,88186416;2018
9084;28.04.2017;28.04.2018;;520,709183;0,191583953;2017
9085;04.02.2017;04.02.2018;;209,206664;0,822545373;2017
9087;07.03.2016;07.03.2017;07.03.2017;472,1391442;8,89898209;2016
9088;28.03.2018;28.03.2019;28.03.2019;666,6596043;0,922597212;2018
9089;06.11.2019;06.11.2020;;333,8951004;16,83136281;2019
9090;04.06.2019;04.06.2020;;369,0702987;23,04506644;2019
9091;20.01.2019;20.01.2020;;287,9777355;0,394427957;2019
9092;02.10.2016;02.10.2017;02.10.2017;536,2359519;0,527749786;2016
9093;19.11.2017;19.11.2018;19.11.2018;354,9147158;0,782636672;2017
9094;31.01.2018;31.01.2019;;349,8345307;0,985793385;2018
9095;07.05.2018;07.05.2019;07.05.2019;569,1159784;0,246045364;2018
9096;05.07.2019;05.07.2020;;343,3907681;0,609490788;2019
9098;25.03.2017;25.03.2018;25.03.2018;251,4359175;0,526041324;2017
9099;19.03.2018;19.03.2019;19.03.2019;643,321305;0,305019702;2018
9100;10.12.2018;10.12.2019;10.12.2019;209,2288504;0,471040252;2018
9101;17.11.2018;17.11.2019;;510,1901781;0,003221418;2018
9102;07.11.2016;07.11.2017;07.11.2017;392,5068347;0,397523033;2016
9103;18.03.2018;18.03.2019;18.03.2019;230,021847;10,31247929;2018
9104;29.08.2019;29.08.2020;;304,3094686;0,38029644;2019
9105;04.10.2017;04.10.2018;04.10.2018;415,7124118;0,098171597;2017
9106;24.04.2017;24.04.2018;;475,3149834;0,892420472;2017
9107;22.07.2017;22.07.2018;22.07.2018;464,5410836;10,89043204;2017
9109;19.02.2017;19.02.2018;30.07.2017;257,9383155;0,525604578;2017
9110;22.08.2018;22.08.2019;22.02.2019;539,7478418;18,62169668;2018
9111;07.07.2018;07.07.2019;04.04.2019;334,0638211;7,855899848;2018
9112;22.05.2016;22.05.2017;22.05.2017;213,521717;0,135466249;2016
9113;12.12.2019;12.12.2020;;226,0962904;8,998423522;2019
9114;15.04.2019;15.04.2020;;301,1942262;0,010247989;2019
9115;04.02.2019;04.02.2020;11.08.2019;596,6812972;0,844706855;2019
9116;31.12.2017;31.12.2018;;369,3327469;0,1459183;2017
9117;26.11.2018;14.04.2019;;794,2023167;0,870990665;2018
9118;17.07.2018;17.07.2019;20.07.2018;276,9925043;0,465145961;2018
9119;28.03.2017;28.03.2018;28.03.2018;332,8227936;5,760987943;2017
9120;03.06.2017;03.06.2018;04.05.2018;349,5229384;0,264238573;2017
9122;18.10.2017;18.10.2018;18.10.2018;170,9195021;0,734535095;2017
9123;20.03.2018;20.03.2019;26.03.2018;377,7795643;13,55681846;2018
9124;13.08.2017;13.08.2018;13.02.2018;898,1109518;0,928198453;2017
9129;09.05.2016;09.05.2017;09.05.2017;366,483776;0,907613114;2016
9130;04.08.2017;04.08.2018;;564,4824704;15,33273795;2017
9131;29.01.2016;29.01.2017;29.01.2017;349,9991145;0,994332402;2016
9132;24.11.2019;24.11.2020;;196,4438718;0,27813059;2019
9133;30.10.2017;30.10.2018;18.01.2018;499,2890269;0,487117337;2017
9134;01.04.2019;01.04.2020;;351,2530205;25,98048056;2019
9135;21.12.2018;21.12.2019;;438,9723883;16,90982921;2018
9136;26.03.2019;26.03.2020;;408,8502241;0,297359706;2019
9137;04.05.2018;04.05.2019;04.05.2019;516,7369144;1,906909461;2018
9138;13.03.2019;13.03.2020;;864,1308362;0,295580123;2019
9139;04.03.2019;04.03.2020;;492,3012855;0,237993095;2019
9140;31.01.2016;31.01.2017;;285,7483087;0,94967792;2016
9141;18.03.2018;28.12.2018;;315,4590382;5,828795258;2018
9142;20.05.2017;06.03.2018;06.03.2018;457,197775;0,42169324;2017
9143;12.12.2019;23.09.2020;;294,7452275;7,604029606;2019
9144;13.11.2017;09.04.2018;09.04.2018;355,8330789;0,417722068;2017
9145;01.08.2018;01.08.2019;;227,3545565;0,898700349;2018
9146;10.04.2018;10.04.2019;;365,4890742;0,912478643;2018
9147;04.04.2019;04.04.2020;;212,6364784;0,167603267;2019
9148;27.09.2019;18.05.2020;;426,0555021;1,870869793;2019
9149;16.09.2018;12.10.2018;12.10.2018;416,9550822;0,446590114;2018
9152;13.05.2018;13.05.2019;;299,137695;1,934805342;2018
9155;30.04.2018;06.10.2018;;303,3121494;20,16938648;2018
9156;04.05.2018;17.05.2018;17.05.2018;222,205097;0,391868868;2018
9157;16.09.2019;16.09.2020;;535,7120397;0,887948723;2019
9158;06.01.2019;06.01.2020;;316,2161318;18,96515823;2019
9160;20.04.2016;20.04.2017;20.04.2017;462,363651;0,91130089;2016
9161;05.02.2018;05.02.2019;05.02.2019;207,3824376;17,60594081;2018
9162;13.01.2017;13.01.2018;;272,532247;29,91582252;2017
9163;19.07.2016;19.07.2017;;443,8823871;0,515819663;2016
9164;05.02.2016;05.02.2017;05.02.2017;371,6025678;10,70759559;2016
9165;26.04.2018;26.04.2019;;195,4600175;6,309439565;2018
9166;30.03.2018;30.03.2019;30.03.2019;248,0436108;12,99013176;2018
9168;27.05.2019;27.05.2020;;368,8665369;0,096638092;2019
9169;01.08.2018;01.08.2019;;285,593573;5,533226412;2018
9170;05.02.2017;05.02.2018;05.02.2018;363,3222108;0,916414763;2017
9171;24.09.2017;04.05.2018;25.09.2017;292,6475881;0,656702028;2017
9172;31.01.2019;31.01.2020;;978,9735254;0,409045823;2019
9173;29.01.2019;29.01.2020;;402,5783725;7,289275338;2019
9174;08.02.2018;08.02.2019;;374,3565827;3,053508098;2018
9175;24.05.2017;24.05.2018;09.06.2017;186,9505678;0,726003164;2017
9176;10.09.2019;10.09.2020;;411,8000297;3,423661817;2019
9177;06.04.2017;06.04.2018;24.12.2017;250,7508728;7,707424887;2017
9178;18.12.2017;18.12.2018;;253,4631567;0,489241707;2017
9179;13.09.2018;13.09.2019;;384,843636;0,895553059;2018
